code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,forumng_clicks,edu_simple,D_peer,Y_withdrawn,Y_pass
CCC,2014J,644242.0,M,London Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Distinction,1759.0,156.0,High,1,0,1
CCC,2014J,644246.0,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Distinction,4036.0,244.0,High,1,0,1
CCC,2014J,644369.0,M,Wales,Lower Than A Level,70-80%,0-35,0.0,150.0,N,Pass,647.0,105.0,Low,1,0,1
CCC,2014J,644416.0,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0.0,90.0,N,Distinction,1260.0,450.0,High,1,0,1
CCC,2014J,644453.0,F,South Region,A Level or Equivalent,20-30%,35-55,0.0,90.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,644480.0,F,London Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Pass,894.0,56.0,High,1,0,1
CCC,2014J,644516.0,M,North Region,Lower Than A Level,,35-55,0.0,120.0,N,Withdrawn,124.0,23.0,Low,1,1,0
CCC,2014J,644828.0,M,East Midlands Region,HE Qualification,90-100%,0-35,0.0,180.0,N,Pass,2270.0,254.0,High,1,0,1
CCC,2014J,644848.0,M,Scotland,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Fail,473.0,4.0,Low,1,0,0
CCC,2014J,644905.0,M,South East Region,HE Qualification,40-50%,0-35,0.0,120.0,N,Withdrawn,287.0,1.0,High,1,1,0
CCC,2014J,644951.0,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0.0,90.0,N,Distinction,396.0,9.0,High,1,0,1
CCC,2014J,644974.0,M,London Region,A Level or Equivalent,80-90%,35-55,0.0,120.0,N,Pass,4239.0,0.0,High,0,0,1
CCC,2014J,645124.0,F,London Region,Post Graduate Qualification,10-20,35-55,0.0,30.0,N,Distinction,1798.0,65.0,Other,1,0,1
CCC,2014J,645144.0,M,London Region,HE Qualification,80-90%,35-55,0.0,60.0,N,Distinction,2879.0,538.0,High,1,0,1
CCC,2014J,645160.0,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0.0,150.0,N,Withdrawn,56.0,1.0,High,1,1,0
CCC,2014J,645174.0,M,South Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,428.0,32.0,High,1,0,1
CCC,2014J,645216.0,M,London Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Distinction,698.0,49.0,High,1,0,1
CCC,2014J,645219.0,M,South Region,Lower Than A Level,90-100%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,645334.0,F,Scotland,HE Qualification,60-70%,35-55,0.0,60.0,N,Distinction,3105.0,378.0,High,1,0,1
CCC,2014J,645353.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,240.0,N,Withdrawn,99.0,0.0,Low,0,1,0
CCC,2014J,645369.0,F,North Western Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Pass,834.0,41.0,High,1,0,1
CCC,2014J,645481.0,M,South Region,Lower Than A Level,10-20,0-35,0.0,60.0,Y,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,645586.0,M,Scotland,HE Qualification,10-20,0-35,0.0,90.0,N,Pass,992.0,37.0,High,1,0,1
CCC,2014J,645590.0,M,Scotland,HE Qualification,50-60%,0-35,0.0,60.0,N,Fail,158.0,8.0,High,1,0,0
CCC,2014J,645698.0,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0.0,30.0,N,Pass,913.0,150.0,Low,1,0,1
CCC,2014J,645710.0,M,West Midlands Region,HE Qualification,40-50%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,645770.0,M,South West Region,A Level or Equivalent,70-80%,0-35,0.0,90.0,N,Fail,2948.0,1119.0,High,1,0,0
CCC,2014J,645792.0,M,South West Region,Lower Than A Level,70-80%,0-35,0.0,110.0,N,Distinction,2462.0,459.0,Low,1,0,1
CCC,2014J,645835.0,M,North Region,A Level or Equivalent,60-70%,0-35,0.0,120.0,N,Withdrawn,1219.0,102.0,High,1,1,0
CCC,2014J,645847.0,M,South West Region,HE Qualification,60-70%,35-55,0.0,90.0,N,Withdrawn,2.0,0.0,High,0,1,0
CCC,2014J,645867.0,M,Scotland,HE Qualification,70-80%,0-35,0.0,120.0,N,Withdrawn,363.0,3.0,High,1,1,0
CCC,2014J,645939.0,M,South Region,A Level or Equivalent,40-50%,0-35,0.0,120.0,N,Withdrawn,428.0,45.0,High,1,1,0
CCC,2014J,645948.0,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0.0,90.0,N,Withdrawn,1489.0,790.0,Low,1,1,0
CCC,2014J,646071.0,M,Scotland,Post Graduate Qualification,80-90%,0-35,0.0,60.0,N,Pass,1330.0,113.0,Other,1,0,1
CCC,2014J,646077.0,M,South West Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,Y,Withdrawn,2.0,0.0,High,0,1,0
CCC,2014J,646173.0,M,London Region,HE Qualification,30-40%,35-55,0.0,30.0,N,Pass,1036.0,16.0,High,1,0,1
CCC,2014J,646351.0,F,Wales,A Level or Equivalent,40-50%,35-55,0.0,90.0,N,Distinction,1668.0,347.0,High,1,0,1
CCC,2014J,646359.0,M,South East Region,A Level or Equivalent,30-40%,0-35,0.0,150.0,N,Withdrawn,337.0,47.0,High,1,1,0
CCC,2014J,646363.0,M,East Anglian Region,HE Qualification,60-70%,0-35,0.0,60.0,N,Fail,163.0,9.0,High,1,0,0
CCC,2014J,646406.0,M,North Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Distinction,2083.0,172.0,High,1,0,1
CCC,2014J,646413.0,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Pass,610.0,203.0,Low,1,0,1
CCC,2014J,646459.0,M,London Region,HE Qualification,10-20,0-35,0.0,150.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,646481.0,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Pass,1487.0,15.0,High,1,0,1
CCC,2014J,646502.0,M,London Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Withdrawn,211.0,7.0,High,1,1,0
CCC,2014J,646547.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,90.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,646553.0,M,South East Region,HE Qualification,60-70%,0-35,0.0,90.0,N,Fail,269.0,18.0,High,1,0,0
CCC,2014J,646589.0,M,South West Region,A Level or Equivalent,10-20,0-35,0.0,120.0,Y,Pass,2312.0,232.0,High,1,0,1
CCC,2014J,646628.0,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0.0,60.0,N,Fail,7.0,4.0,Low,1,0,0
CCC,2014J,646689.0,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0.0,120.0,N,Withdrawn,240.0,8.0,High,1,1,0
CCC,2014J,646739.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0.0,120.0,N,Fail,0.0,0.0,High,0,0,0
CCC,2014J,646747.0,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,646751.0,F,North Western Region,A Level or Equivalent,30-40%,0-35,0.0,30.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,646841.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,Withdrawn,158.0,1.0,Low,1,1,0
CCC,2014J,646938.0,M,London Region,A Level or Equivalent,20-30%,35-55,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,646998.0,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,1340.0,369.0,High,1,0,1
CCC,2014J,647083.0,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0.0,180.0,N,Fail,629.0,125.0,High,1,0,0
CCC,2014J,647148.0,M,Scotland,A Level or Equivalent,40-50%,0-35,0.0,120.0,N,Pass,516.0,3.0,High,1,0,1
CCC,2014J,647184.0,M,London Region,Lower Than A Level,10-20,0-35,0.0,120.0,N,Withdrawn,18.0,0.0,Low,0,1,0
CCC,2014J,647195.0,F,South East Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,N,Distinction,1237.0,100.0,High,1,0,1
CCC,2014J,647391.0,F,Scotland,HE Qualification,0-10%,0-35,0.0,150.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,647406.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Withdrawn,441.0,0.0,High,0,1,0
CCC,2014J,647417.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0.0,120.0,Y,Withdrawn,54.0,0.0,High,0,1,0
CCC,2014J,647464.0,M,South West Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Pass,1383.0,417.0,High,1,0,1
CCC,2014J,647479.0,F,North Western Region,A Level or Equivalent,30-40%,35-55,0.0,60.0,N,Fail,2059.0,23.0,High,1,0,0
CCC,2014J,647518.0,M,Wales,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Withdrawn,1517.0,110.0,High,1,1,0
CCC,2014J,647593.0,M,Scotland,A Level or Equivalent,60-70%,0-35,0.0,120.0,N,Pass,1121.0,81.0,High,1,0,1
CCC,2014J,647645.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Withdrawn,130.0,0.0,High,0,1,0
CCC,2014J,647684.0,M,North Region,Post Graduate Qualification,,0-35,0.0,30.0,N,Withdrawn,119.0,2.0,Other,1,1,0
CCC,2014J,647735.0,F,Wales,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Fail,174.0,1.0,High,1,0,0
CCC,2014J,647763.0,F,Scotland,Lower Than A Level,80-90%,35-55,0.0,60.0,N,Pass,4661.0,289.0,Low,1,0,1
CCC,2014J,647865.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Pass,374.0,5.0,High,1,0,1
CCC,2014J,647869.0,M,London Region,A Level or Equivalent,60-70%,0-35,0.0,120.0,Y,Withdrawn,282.0,0.0,High,0,1,0
CCC,2014J,647887.0,F,London Region,No Formal quals,0-10%,0-35,0.0,60.0,N,Withdrawn,11.0,0.0,Other,0,1,0
CCC,2014J,647888.0,M,South East Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Pass,427.0,32.0,High,1,0,1
CCC,2014J,647947.0,M,South West Region,Lower Than A Level,40-50%,0-35,0.0,210.0,Y,Withdrawn,131.0,0.0,Low,0,1,0
CCC,2014J,648085.0,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Pass,335.0,0.0,High,0,0,1
CCC,2014J,648140.0,M,South Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,N,Pass,1197.0,143.0,High,1,0,1
CCC,2014J,648161.0,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0.0,120.0,N,Pass,2471.0,41.0,Other,1,0,1
CCC,2014J,648250.0,F,London Region,HE Qualification,50-60%,0-35,0.0,90.0,N,Withdrawn,1727.0,28.0,High,1,1,0
CCC,2014J,648285.0,M,Ireland,A Level or Equivalent,40-50%,0-35,0.0,60.0,N,Pass,839.0,76.0,High,1,0,1
CCC,2014J,648314.0,M,North Western Region,Lower Than A Level,40-50%,0-35,0.0,120.0,N,Withdrawn,83.0,0.0,Low,0,1,0
CCC,2014J,648321.0,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,90.0,N,Withdrawn,876.0,172.0,High,1,1,0
CCC,2014J,648354.0,F,North Western Region,A Level or Equivalent,20-30%,35-55,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648363.0,M,London Region,Lower Than A Level,20-30%,35-55,0.0,60.0,N,Distinction,2254.0,176.0,Low,1,0,1
CCC,2014J,648369.0,M,Wales,HE Qualification,40-50%,0-35,0.0,60.0,N,Pass,1199.0,76.0,High,1,0,1
CCC,2014J,648419.0,F,North Western Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648448.0,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,90.0,N,Withdrawn,206.0,2.0,High,1,1,0
CCC,2014J,648477.0,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,648521.0,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,90.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648536.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648590.0,M,London Region,A Level or Equivalent,90-100%,0-35,0.0,120.0,N,Fail,789.0,73.0,High,1,0,0
CCC,2014J,648605.0,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648606.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,120.0,N,Withdrawn,250.0,8.0,Low,1,1,0
CCC,2014J,648625.0,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,648649.0,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0.0,90.0,N,Pass,1323.0,32.0,Low,1,0,1
CCC,2014J,648654.0,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0.0,60.0,N,Withdrawn,18.0,0.0,Low,0,1,0
CCC,2014J,648781.0,M,North Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,1518.0,12.0,High,1,0,1
CCC,2014J,648818.0,F,Ireland,Post Graduate Qualification,,0-35,0.0,30.0,N,Pass,763.0,21.0,Other,1,0,1
CCC,2014J,648819.0,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Withdrawn,5.0,0.0,High,0,1,0
CCC,2014J,648833.0,M,North Western Region,Lower Than A Level,40-50%,0-35,0.0,210.0,N,Withdrawn,22.0,0.0,Low,0,1,0
CCC,2014J,648854.0,M,North Western Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Pass,3989.0,528.0,Low,1,0,1
CCC,2014J,648868.0,M,North Western Region,A Level or Equivalent,60-70%,0-35,0.0,270.0,N,Withdrawn,204.0,0.0,High,0,1,0
CCC,2014J,648872.0,F,Wales,Lower Than A Level,10-20,0-35,0.0,120.0,N,Withdrawn,190.0,18.0,Low,1,1,0
CCC,2014J,648959.0,M,South East Region,Lower Than A Level,80-90%,0-35,0.0,240.0,N,Fail,596.0,9.0,Low,1,0,0
CCC,2014J,649001.0,M,London Region,Lower Than A Level,20-30%,35-55,0.0,60.0,N,Withdrawn,349.0,4.0,Low,1,1,0
CCC,2014J,649105.0,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0.0,180.0,N,Distinction,4609.0,1708.0,High,1,0,1
CCC,2014J,649129.0,M,South West Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Distinction,1237.0,175.0,High,1,0,1
CCC,2014J,649141.0,M,Ireland,A Level or Equivalent,70-80%,35-55,0.0,90.0,N,Withdrawn,1029.0,134.0,High,1,1,0
CCC,2014J,649215.0,M,London Region,Lower Than A Level,20-30%,0-35,0.0,90.0,N,Withdrawn,1.0,0.0,Low,0,1,0
CCC,2014J,649248.0,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0.0,90.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,649343.0,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0.0,90.0,N,Pass,679.0,65.0,High,1,0,1
CCC,2014J,649394.0,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Withdrawn,2.0,0.0,High,0,1,0
CCC,2014J,649413.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,649523.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,649592.0,M,Ireland,A Level or Equivalent,70-80%,0-35,0.0,60.0,N,Distinction,876.0,169.0,High,1,0,1
CCC,2014J,649604.0,F,North Western Region,No Formal quals,0-10%,0-35,0.0,90.0,N,Pass,1473.0,16.0,Other,1,0,1
CCC,2014J,649607.0,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0.0,90.0,N,Withdrawn,253.0,0.0,High,0,1,0
CCC,2014J,649701.0,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0.0,120.0,N,Withdrawn,4.0,0.0,Low,0,1,0
CCC,2014J,649761.0,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0.0,120.0,N,Fail,1103.0,111.0,High,1,0,0
CCC,2014J,649780.0,M,South West Region,A Level or Equivalent,60-70%,0-35,0.0,90.0,Y,Withdrawn,5.0,0.0,High,0,1,0
CCC,2014J,649816.0,M,South Region,Post Graduate Qualification,90-100%,35-55,0.0,75.0,N,Fail,2537.0,8.0,Other,1,0,0
CCC,2014J,649840.0,M,South Region,Lower Than A Level,40-50%,0-35,0.0,90.0,N,Pass,7382.0,20.0,Low,1,0,1
CCC,2014J,649856.0,F,Scotland,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Fail,297.0,49.0,High,1,0,0
CCC,2014J,649868.0,M,London Region,A Level or Equivalent,40-50%,0-35,0.0,90.0,N,Pass,708.0,33.0,High,1,0,1
CCC,2014J,650070.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0.0,90.0,Y,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,650074.0,M,Wales,A Level or Equivalent,50-60%,0-35,0.0,120.0,N,Withdrawn,6.0,0.0,High,0,1,0
CCC,2014J,650085.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Withdrawn,120.0,18.0,High,1,1,0
CCC,2014J,650099.0,M,South Region,HE Qualification,40-50%,0-35,0.0,60.0,N,Pass,778.0,45.0,High,1,0,1
CCC,2014J,650105.0,M,Scotland,Lower Than A Level,70-80%,0-35,0.0,60.0,N,Fail,194.0,6.0,Low,1,0,0
CCC,2014J,650133.0,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0.0,60.0,N,Withdrawn,102.0,0.0,High,0,1,0
CCC,2014J,650145.0,M,Wales,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Fail,1054.0,175.0,Low,1,0,0
CCC,2014J,650163.0,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,650271.0,M,North Region,HE Qualification,,35-55,0.0,120.0,N,Fail,212.0,24.0,High,1,0,0
CCC,2014J,650341.0,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,150.0,N,Fail,1139.0,25.0,High,1,0,0
CCC,2014J,650370.0,F,Scotland,HE Qualification,10-20,0-35,0.0,90.0,N,Pass,2896.0,1047.0,High,1,0,1
CCC,2014J,650414.0,M,South East Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Withdrawn,129.0,21.0,High,1,1,0
CCC,2014J,650424.0,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,650511.0,M,South Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,Distinction,1451.0,25.0,High,1,0,1
CCC,2014J,650544.0,M,South Region,Lower Than A Level,60-70%,35-55,0.0,90.0,N,Withdrawn,75.0,0.0,Low,0,1,0
CCC,2014J,650787.0,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0.0,120.0,N,Pass,447.0,17.0,High,1,0,1
CCC,2014J,650838.0,F,London Region,HE Qualification,10-20,0-35,0.0,120.0,N,Withdrawn,137.0,0.0,High,0,1,0
CCC,2014J,650849.0,F,Scotland,HE Qualification,70-80%,0-35,0.0,60.0,N,Withdrawn,207.0,24.0,High,1,1,0
CCC,2014J,650850.0,F,South West Region,A Level or Equivalent,20-30%,0-35,0.0,180.0,N,Withdrawn,609.0,142.0,High,1,1,0
CCC,2014J,650856.0,M,London Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Pass,1001.0,5.0,Low,1,0,1
CCC,2014J,650863.0,F,North Region,A Level or Equivalent,70-80%,0-35,0.0,60.0,N,Distinction,4855.0,2112.0,High,1,0,1
CCC,2014J,650927.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0.0,90.0,N,Withdrawn,15.0,0.0,High,0,1,0
CCC,2014J,651058.0,M,London Region,A Level or Equivalent,90-100%,35-55,0.0,90.0,N,Fail,114.0,0.0,High,0,0,0
CCC,2014J,651156.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,651159.0,M,North Western Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Distinction,1538.0,368.0,High,1,0,1
CCC,2014J,651187.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,150.0,N,Withdrawn,9.0,0.0,High,0,1,0
CCC,2014J,651217.0,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0.0,30.0,N,Withdrawn,323.0,3.0,High,1,1,0
CCC,2014J,651236.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,30.0,N,Fail,10.0,0.0,High,0,0,0
CCC,2014J,651267.0,M,South West Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Fail,916.0,26.0,High,1,0,0
CCC,2014J,651298.0,M,North Western Region,HE Qualification,40-50%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,651325.0,M,North Western Region,HE Qualification,40-50%,0-35,0.0,90.0,N,Withdrawn,107.0,0.0,High,0,1,0
CCC,2014J,651371.0,M,South Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,651423.0,M,North Western Region,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,Distinction,1661.0,118.0,High,1,0,1
CCC,2014J,651495.0,M,North Region,HE Qualification,,35-55,0.0,120.0,N,Distinction,2400.0,385.0,High,1,0,1
CCC,2014J,651508.0,F,London Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Distinction,1328.0,228.0,High,1,0,1
CCC,2014J,651616.0,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0.0,120.0,N,Withdrawn,129.0,4.0,Low,1,1,0
CCC,2014J,651651.0,M,South East Region,Lower Than A Level,10-20,35-55,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,651734.0,M,South East Region,Lower Than A Level,20-30%,0-35,0.0,120.0,N,Withdrawn,115.0,3.0,Low,1,1,0
CCC,2014J,651759.0,M,London Region,HE Qualification,50-60%,55<=,0.0,120.0,N,Distinction,3528.0,1044.0,High,1,0,1
CCC,2014J,651764.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Distinction,2063.0,166.0,High,1,0,1
CCC,2014J,651823.0,M,South Region,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Pass,1555.0,9.0,High,1,0,1
CCC,2014J,651839.0,M,North Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Withdrawn,55.0,0.0,High,0,1,0
CCC,2014J,651850.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Withdrawn,564.0,35.0,High,1,1,0
CCC,2014J,651935.0,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Pass,1346.0,1.0,High,1,0,1
CCC,2014J,651963.0,M,South East Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Withdrawn,77.0,0.0,Low,0,1,0
CCC,2014J,652023.0,M,East Anglian Region,HE Qualification,50-60%,0-35,0.0,30.0,N,Pass,1949.0,41.0,High,1,0,1
CCC,2014J,652406.0,M,South East Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,652428.0,M,Wales,Lower Than A Level,50-60%,0-35,0.0,120.0,N,Fail,864.0,364.0,Low,1,0,0
CCC,2014J,652501.0,M,South West Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Pass,928.0,33.0,High,1,0,1
CCC,2014J,652570.0,M,Scotland,HE Qualification,30-40%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,652571.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Withdrawn,14.0,0.0,High,0,1,0
CCC,2014J,652894.0,M,North Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Fail,1996.0,8.0,High,1,0,0
CCC,2014J,652902.0,M,London Region,HE Qualification,40-50%,0-35,0.0,120.0,N,Distinction,1748.0,371.0,High,1,0,1
CCC,2014J,652945.0,M,South Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,Y,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,652971.0,M,South East Region,A Level or Equivalent,30-40%,35-55,0.0,90.0,N,Withdrawn,141.0,0.0,High,0,1,0
CCC,2014J,652994.0,M,North Western Region,Lower Than A Level,10-20,0-35,0.0,120.0,N,Withdrawn,71.0,1.0,Low,1,1,0
CCC,2014J,653062.0,F,North Region,A Level or Equivalent,10-20,0-35,0.0,180.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,653115.0,F,Yorkshire Region,HE Qualification,0-10%,35-55,0.0,120.0,N,Pass,571.0,23.0,High,1,0,1
CCC,2014J,653127.0,F,Scotland,HE Qualification,0-10%,35-55,0.0,90.0,N,Distinction,8537.0,3864.0,High,1,0,1
CCC,2014J,653177.0,F,West Midlands Region,HE Qualification,20-30%,35-55,0.0,90.0,N,Withdrawn,250.0,19.0,High,1,1,0
CCC,2014J,653278.0,M,North Region,A Level or Equivalent,0-10%,35-55,0.0,120.0,N,Pass,1640.0,44.0,High,1,0,1
CCC,2014J,653352.0,M,South East Region,A Level or Equivalent,30-40%,0-35,0.0,90.0,N,Withdrawn,76.0,0.0,High,0,1,0
CCC,2014J,653452.0,F,South West Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Pass,631.0,46.0,High,1,0,1
CCC,2014J,653506.0,M,South East Region,Lower Than A Level,10-20,0-35,0.0,90.0,N,Withdrawn,18.0,0.0,Low,0,1,0
CCC,2014J,653700.0,M,Wales,HE Qualification,70-80%,0-35,0.0,60.0,N,Fail,21.0,3.0,High,1,0,0
CCC,2014J,653726.0,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0.0,60.0,N,Withdrawn,43.0,0.0,High,0,1,0
CCC,2014J,653821.0,F,East Anglian Region,No Formal quals,70-80%,0-35,0.0,60.0,N,Pass,585.0,0.0,Other,0,0,1
CCC,2014J,653887.0,M,Scotland,HE Qualification,80-90%,0-35,0.0,60.0,N,Withdrawn,643.0,55.0,High,1,1,0
CCC,2014J,653977.0,M,South West Region,Lower Than A Level,10-20,35-55,0.0,90.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,653998.0,M,Scotland,Lower Than A Level,60-70%,0-35,0.0,60.0,N,Withdrawn,359.0,5.0,Low,1,1,0
CCC,2014J,654000.0,M,Ireland,Post Graduate Qualification,,0-35,0.0,120.0,N,Pass,2002.0,92.0,Other,1,0,1
