user_id,total_submissions,first_sub_time,last_sub_time,unique_problems_attempted,accepted_problems,accepted_count,unique_active_days,mid_high_attempted,first_result,D_prior,acceptance_rate,Y_low_completion
761,5,2020-07-15 00:36:28.082709+00:00,2020-07-15 03:27:00.233442+00:00,4,3,3,1,0,0,1,0.6,1
762,34,2020-07-08 11:54:01.010711+00:00,2020-07-15 03:29:29.564196+00:00,8,7,7,3,0,0,1,0.20588235294117646,0
763,51,2020-07-14 00:55:10.466847+00:00,2020-07-15 03:28:46.947914+00:00,8,4,4,2,0,0,1,0.0784313725490196,1
765,22,2020-07-08 00:30:32.030135+00:00,2020-07-15 03:27:40.155919+00:00,9,6,6,3,0,0,1,0.2727272727272727,0
766,18,2020-07-12 06:18:57.765999+00:00,2020-07-15 03:29:04.178719+00:00,6,4,5,3,0,0,1,0.2777777777777778,1
767,4,2020-07-15 01:28:45.152367+00:00,2020-07-15 02:51:06.327294+00:00,3,2,2,1,0,0,1,0.5,1
768,5,2020-07-15 00:46:05.438866+00:00,2020-07-15 03:29:10.535504+00:00,5,2,2,1,0,0,1,0.4,1
769,16,2020-07-08 14:14:13.394168+00:00,2020-07-15 03:10:44.704773+00:00,5,3,3,2,0,-1,0,0.1875,1
770,12,2020-07-15 00:41:53.873608+00:00,2020-07-15 03:26:27.895075+00:00,5,4,4,1,0,-1,0,0.3333333333333333,1
771,10,2020-07-15 00:34:29.616896+00:00,2020-07-15 02:51:06.382324+00:00,5,5,5,1,0,-1,0,0.5,0
772,20,2020-07-13 11:48:38.861606+00:00,2020-07-15 03:26:14.432201+00:00,7,6,7,2,0,0,1,0.35,0
773,10,2020-07-08 03:18:14.069952+00:00,2020-07-15 03:29:43.073858+00:00,8,5,6,2,0,0,1,0.6,0
774,28,2020-07-08 12:01:13.915382+00:00,2020-07-15 03:27:46.586573+00:00,7,6,6,2,0,-2,0,0.21428571428571427,0
775,73,2020-07-08 10:54:21.100392+00:00,2020-10-05 00:32:03.128337+00:00,24,22,36,10,9,0,1,0.4931506849315068,0
776,17,2020-07-15 00:33:54.084006+00:00,2020-07-15 03:29:55.715741+00:00,6,4,4,1,0,0,1,0.23529411764705882,1
777,31,2020-07-08 03:29:15.663436+00:00,2020-07-15 03:06:53.427844+00:00,9,9,9,2,0,0,1,0.2903225806451613,0
778,47,2020-07-08 01:04:19.383483+00:00,2020-07-15 03:29:16.340923+00:00,6,3,3,2,0,-1,0,0.06382978723404255,1
779,17,2020-07-11 12:44:44.911037+00:00,2020-07-15 02:42:29.623596+00:00,9,9,9,2,0,0,1,0.5294117647058824,0
780,107,2020-07-10 11:55:40.828804+00:00,2020-07-20 14:40:14.768367+00:00,33,28,33,8,13,0,1,0.308411214953271,0
781,11,2020-07-15 01:15:02.255321+00:00,2020-07-15 02:31:26.671435+00:00,2,0,0,1,0,-1,0,0.0,1
782,7,2020-07-15 00:33:18.211429+00:00,2020-07-15 01:25:18.221198+00:00,6,6,6,1,0,0,1,0.8571428571428571,0
783,27,2020-07-08 01:11:13.289065+00:00,2020-07-15 03:25:58.542177+00:00,10,9,9,4,5,0,1,0.3333333333333333,0
784,96,2020-07-08 03:41:09.798422+00:00,2020-07-15 03:27:02.464754+00:00,12,6,10,4,12,-2,0,0.10416666666666667,0
785,13,2020-07-15 00:55:01.909825+00:00,2020-07-15 03:29:19.110485+00:00,3,2,2,1,0,-1,0,0.15384615384615385,1
786,9,2020-07-15 00:38:13.088367+00:00,2020-07-15 02:16:32.454581+00:00,3,2,2,1,0,-1,0,0.2222222222222222,1
787,17,2020-07-15 00:33:38.966097+00:00,2020-07-15 02:54:56.345505+00:00,6,6,6,1,0,-1,0,0.35294117647058826,0
788,8,2020-07-15 00:42:07.842432+00:00,2020-07-15 03:27:44.348712+00:00,4,0,0,1,0,-1,0,0.0,1
789,7,2020-07-08 10:13:50.575251+00:00,2020-07-15 03:08:31.644056+00:00,4,1,1,3,0,-2,0,0.14285714285714285,1
790,25,2020-07-12 08:54:23.343870+00:00,2020-07-15 03:28:22.540175+00:00,7,5,5,2,0,-2,0,0.2,0
791,11,2020-07-14 07:21:30.378946+00:00,2020-07-15 03:17:57.088031+00:00,6,6,8,2,0,0,1,0.7272727272727273,0
792,14,2020-07-15 00:42:08.970762+00:00,2020-07-15 03:29:26.114903+00:00,4,3,4,1,0,0,1,0.2857142857142857,1
793,24,2020-07-12 07:03:31.316734+00:00,2020-07-15 03:29:52.014656+00:00,9,8,8,2,0,0,1,0.3333333333333333,0
794,36,2020-07-08 04:03:45.953297+00:00,2020-07-15 03:28:28.452677+00:00,9,6,6,2,0,0,1,0.16666666666666666,0
795,6,2020-07-15 00:47:38.451608+00:00,2020-07-15 03:10:31.569592+00:00,3,2,2,1,0,-2,0,0.3333333333333333,1
796,8,2020-07-15 00:47:34.876337+00:00,2020-07-15 03:26:31.323803+00:00,4,0,0,1,0,-1,0,0.0,1
797,23,2020-07-08 03:50:38.903501+00:00,2020-07-15 03:14:46.420101+00:00,9,8,11,2,0,0,1,0.4782608695652174,0
798,10,2020-07-15 00:39:53.901406+00:00,2020-07-15 03:29:36.222709+00:00,6,3,3,1,0,-1,0,0.3,1
799,1,2020-07-12 03:40:43.998304+00:00,2020-07-12 03:40:43.998304+00:00,1,1,1,1,0,0,1,1.0,1
801,43,2020-07-12 01:25:03.852277+00:00,2020-07-15 03:28:53.884965+00:00,10,5,5,3,8,-2,0,0.11627906976744186,0
802,15,2020-07-14 09:03:53.365619+00:00,2020-07-15 02:57:21.712321+00:00,8,7,7,2,4,0,1,0.4666666666666667,0
803,17,2020-07-08 09:13:19.107093+00:00,2020-07-15 03:28:13.049165+00:00,8,3,3,2,0,4,0,0.17647058823529413,1
804,31,2020-07-14 13:54:34.827796+00:00,2020-07-15 03:23:02.526472+00:00,4,3,3,2,0,-2,0,0.0967741935483871,1
806,29,2020-07-08 04:12:14.962594+00:00,2020-07-14 15:35:51.491047+00:00,5,3,4,3,0,-2,0,0.13793103448275862,1
807,16,2020-07-13 23:53:31.869468+00:00,2020-07-14 10:15:02.683330+00:00,5,5,6,2,0,-2,0,0.375,0
808,5,2020-07-08 01:37:48.049136+00:00,2020-07-08 01:49:48.611389+00:00,3,3,3,1,0,0,1,0.6,1
809,20,2020-07-08 02:11:25.349331+00:00,2020-07-12 02:31:24.473895+00:00,10,9,9,3,0,0,1,0.45,0
810,3,2020-07-08 03:00:34.359199+00:00,2020-07-08 03:29:28.552667+00:00,3,3,3,1,0,0,1,1.0,1
812,16,2020-07-08 05:48:08.225819+00:00,2020-07-14 15:01:59.469848+00:00,6,5,5,2,0,0,1,0.3125,0
813,17,2020-07-08 07:56:51.262848+00:00,2020-07-08 11:22:45.732389+00:00,3,3,6,1,0,-2,0,0.35294117647058826,1
814,3,2020-07-08 12:30:30.004609+00:00,2020-07-08 12:45:20.620224+00:00,3,3,3,1,0,0,1,1.0,1
816,30,2020-07-09 07:09:15.923778+00:00,2020-07-15 03:26:11.140145+00:00,15,12,12,3,1,0,1,0.4,0
817,3,2020-07-09 09:12:27.512447+00:00,2020-07-09 09:58:28.146883+00:00,3,3,3,1,0,0,1,1.0,1
818,2,2020-07-09 13:15:43.275083+00:00,2020-07-14 02:52:01.392822+00:00,1,1,2,2,0,0,1,1.0,1
819,20,2020-07-10 01:39:40.258379+00:00,2020-07-14 15:20:17.102771+00:00,9,8,10,2,1,-2,0,0.5,0
820,2,2020-10-04 06:58:33.525672+00:00,2020-10-04 06:59:18.597531+00:00,1,1,1,1,0,-1,0,0.5,1
821,7,2020-07-10 05:44:27.830752+00:00,2020-07-13 10:45:34.947904+00:00,3,3,3,2,0,-2,0,0.42857142857142855,1
822,26,2020-07-14 05:07:11.707199+00:00,2020-07-15 03:16:23.124699+00:00,8,7,7,2,0,4,0,0.2692307692307692,0
823,9,2020-07-10 13:47:31.563158+00:00,2020-07-12 15:32:27.156756+00:00,8,8,8,2,0,0,1,0.8888888888888888,0
824,4,2020-07-11 09:39:30.962357+00:00,2020-07-11 12:57:02.284745+00:00,3,3,3,1,0,0,1,0.75,1
825,3,2020-07-11 08:38:20.330291+00:00,2020-07-11 08:39:28.035048+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
826,1,2020-07-12 07:57:29.553378+00:00,2020-07-12 07:57:29.553378+00:00,1,1,1,1,0,0,1,1.0,1
834,3,2020-11-16 05:47:54.823246+00:00,2020-12-26 08:02:09.645001+00:00,2,0,0,2,0,-1,0,0.0,1
835,2,2020-07-25 03:38:32.150478+00:00,2020-08-02 07:13:17.454974+00:00,1,1,2,2,0,0,1,1.0,1
837,1,2020-07-30 03:47:58.841351+00:00,2020-07-30 03:47:58.841351+00:00,1,1,1,1,0,0,1,1.0,1
838,5,2020-07-31 03:41:45.808296+00:00,2020-08-02 03:59:55.542749+00:00,4,4,4,2,0,-1,0,0.8,1
839,1,2020-08-01 12:27:00.913100+00:00,2020-08-01 12:27:00.913100+00:00,1,1,1,1,0,0,1,1.0,1
840,45,2020-08-11 12:15:29.013719+00:00,2021-03-06 14:38:00.395271+00:00,28,25,25,16,14,-1,0,0.5555555555555556,0
841,5,2020-08-22 06:43:03.169200+00:00,2020-08-22 06:47:16.713875+00:00,1,1,1,1,0,-2,0,0.2,1
844,26,2020-08-31 14:15:44.351976+00:00,2021-04-01 03:16:09.045648+00:00,15,15,15,6,2,0,1,0.5769230769230769,0
846,1,2020-09-06 02:02:23.574938+00:00,2020-09-06 02:02:23.574938+00:00,1,1,1,1,0,0,1,1.0,1
847,1,2020-09-06 03:42:19.005855+00:00,2020-09-06 03:42:19.005855+00:00,1,1,1,1,0,0,1,1.0,1
848,13,2020-10-04 06:15:12.608848+00:00,2020-10-06 06:33:01.062425+00:00,9,7,7,2,7,-2,0,0.5384615384615384,0
849,4,2020-12-09 13:00:25.363358+00:00,2021-06-03 05:41:58.653651+00:00,3,1,1,3,2,0,1,0.25,1
850,630,2020-09-23 09:02:41.385432+00:00,2021-06-29 14:01:24.061369+00:00,247,231,248,48,67,0,1,0.39365079365079364,0
851,479,2020-09-22 14:24:24.013499+00:00,2021-06-21 10:16:51.424599+00:00,159,153,159,43,113,4,0,0.33194154488517746,0
862,13,2020-10-08 10:22:06.518626+00:00,2020-10-08 10:30:42.267646+00:00,1,0,0,1,0,-2,0,0.0,1
865,428,2020-09-23 08:54:04.830873+00:00,2021-06-21 11:07:18.225671+00:00,226,223,241,62,68,-1,0,0.5630841121495327,0
870,676,2020-09-24 01:24:27.670141+00:00,2021-06-28 13:23:19.583065+00:00,203,177,208,58,67,-2,0,0.3076923076923077,0
871,334,2020-09-28 10:42:25.649948+00:00,2021-06-21 11:55:46.400806+00:00,121,112,118,36,48,-1,0,0.3532934131736527,0
872,414,2020-09-24 02:19:25.748575+00:00,2021-04-29 08:18:09.114514+00:00,110,95,108,38,71,4,0,0.2608695652173913,0
873,630,2020-10-04 11:56:23.286650+00:00,2021-06-24 01:34:18.180874+00:00,163,132,193,60,97,-2,0,0.30634920634920637,0
874,487,2020-09-24 05:17:05.931613+00:00,2021-06-22 07:26:13.417806+00:00,175,157,184,52,107,0,1,0.37782340862423,0
875,395,2020-09-28 11:01:07.588565+00:00,2021-06-21 13:46:06.239342+00:00,141,130,155,55,86,-1,0,0.3924050632911392,0
876,512,2020-09-28 05:56:42.778255+00:00,2021-07-21 07:13:15.611469+00:00,108,92,159,39,60,0,1,0.310546875,0
877,347,2020-09-28 11:48:26.444708+00:00,2021-01-11 11:53:40.387858+00:00,141,132,150,48,80,0,1,0.4322766570605187,0
878,469,2020-09-24 06:54:37.090741+00:00,2021-06-21 10:41:43.698833+00:00,150,123,132,43,86,-2,0,0.2814498933901919,0
879,287,2020-10-02 09:37:58.023356+00:00,2021-06-29 10:59:40.034445+00:00,136,98,98,43,70,0,1,0.34146341463414637,0
880,528,2020-09-28 05:08:34.472942+00:00,2021-06-24 07:59:27.707568+00:00,142,124,178,70,106,-2,0,0.3371212121212121,0
881,472,2020-09-28 08:45:15.211710+00:00,2021-06-21 10:43:04.701671+00:00,166,144,161,47,76,-1,0,0.3411016949152542,0
882,588,2020-10-07 05:29:45.834704+00:00,2021-06-29 10:00:40.554326+00:00,137,111,121,41,131,4,0,0.20578231292517007,0
883,716,2020-09-24 06:13:57.034209+00:00,2021-06-16 07:59:01.098571+00:00,250,233,256,56,119,0,1,0.3575418994413408,0
884,409,2020-09-28 10:33:04.207551+00:00,2021-04-29 08:27:28.308826+00:00,125,107,117,30,55,4,0,0.2860635696821516,0
885,487,2020-10-07 07:23:56.487171+00:00,2021-07-08 00:43:19.898035+00:00,191,174,243,59,90,0,1,0.4989733059548255,0
886,735,2020-09-28 07:49:30.684698+00:00,2021-06-21 11:10:54.818135+00:00,271,260,268,69,86,0,1,0.36462585034013606,0
887,439,2020-09-28 10:17:46.426657+00:00,2021-06-29 14:44:55.140404+00:00,135,109,114,45,88,-2,0,0.25968109339407747,0
888,531,2020-09-28 12:41:12.164519+00:00,2021-06-21 11:47:38.642202+00:00,144,113,132,49,67,-1,0,0.24858757062146894,0
889,522,2020-09-24 05:34:44.694178+00:00,2021-06-16 07:58:28.945428+00:00,161,141,165,44,81,-1,0,0.3160919540229885,0
890,1000,2020-09-28 09:48:44.855108+00:00,2021-06-21 10:54:34.964534+00:00,230,196,211,47,161,-2,0,0.211,0
891,527,2020-09-28 11:29:11.432434+00:00,2021-06-21 12:44:11.727484+00:00,176,153,177,70,99,0,1,0.33586337760910817,0
892,367,2020-10-07 12:16:13.822742+00:00,2021-06-16 07:59:40.433278+00:00,134,116,121,44,70,-1,0,0.329700272479564,0
893,344,2020-10-08 13:19:35.426753+00:00,2021-06-16 07:54:45.087077+00:00,71,51,53,20,58,-2,0,0.15406976744186046,0
896,256,2020-10-07 05:05:20.496524+00:00,2021-06-21 10:12:45.244325+00:00,93,73,75,27,31,-1,0,0.29296875,0
899,17,2020-10-21 09:23:12.573578+00:00,2020-10-25 03:42:19.021405+00:00,5,4,5,2,0,0,1,0.29411764705882354,1
900,455,2020-09-24 13:51:03.252894+00:00,2021-06-22 08:38:03.618466+00:00,192,177,183,66,86,-2,0,0.4021978021978022,0
901,2,2020-11-05 05:40:57.737429+00:00,2020-11-05 05:41:30.580017+00:00,1,1,1,1,0,-1,0,0.5,1
906,33,2020-09-24 08:24:35.394264+00:00,2020-10-07 01:53:18.198983+00:00,19,18,18,6,13,0,1,0.5454545454545454,0
907,81,2021-03-08 05:13:46.719834+00:00,2021-06-23 11:24:21.455796+00:00,22,21,36,16,7,-2,0,0.4444444444444444,0
910,63,2021-03-04 11:50:02.594079+00:00,2021-06-23 12:29:18.852002+00:00,22,19,27,16,7,0,1,0.42857142857142855,0
913,256,2020-10-07 13:34:37.210784+00:00,2021-01-11 11:56:38.981578+00:00,69,44,46,13,47,-2,0,0.1796875,0
916,993,2020-10-11 08:18:30.453123+00:00,2021-06-16 07:55:12.148514+00:00,127,106,110,52,232,4,0,0.1107754279959718,0
918,296,2020-09-26 07:06:15.931156+00:00,2021-06-27 11:50:32.381791+00:00,134,122,138,30,39,-1,0,0.46621621621621623,0
922,459,2020-10-07 11:03:42.542510+00:00,2021-06-16 07:45:26.056364+00:00,125,107,111,49,110,-2,0,0.24183006535947713,0
924,3,2020-09-26 16:47:55.673652+00:00,2020-09-26 16:48:19.174526+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
928,102,2020-10-26 09:13:50.118794+00:00,2021-01-11 12:08:27.004433+00:00,35,31,31,6,4,0,1,0.30392156862745096,0
930,39,2021-03-04 14:20:57.804984+00:00,2021-06-21 10:19:31.531520+00:00,22,22,24,11,14,0,1,0.6153846153846154,0
932,756,2020-09-27 10:55:32.945553+00:00,2021-06-16 07:52:38.789953+00:00,262,248,266,62,152,0,1,0.35185185185185186,0
933,27,2020-09-27 12:29:03.079380+00:00,2020-11-30 06:08:35.285775+00:00,9,5,5,4,0,4,0,0.18518518518518517,0
936,155,2020-09-28 04:33:20.431430+00:00,2021-04-13 14:57:45.933505+00:00,30,30,34,7,55,-2,0,0.21935483870967742,0
939,6,2020-09-28 05:42:24.753988+00:00,2020-09-28 07:36:47.826570+00:00,3,3,4,1,5,0,1,0.6666666666666666,1
940,530,2020-09-28 10:03:22.743834+00:00,2021-06-16 07:56:36.140016+00:00,154,122,124,58,125,-1,0,0.2339622641509434,0
941,518,2020-09-28 06:39:22.534563+00:00,2021-06-21 10:41:59.113191+00:00,120,95,98,39,94,-1,0,0.1891891891891892,0
942,447,2020-09-28 11:06:55.146711+00:00,2021-06-29 09:39:07.087560+00:00,130,119,138,57,92,-1,0,0.3087248322147651,0
943,440,2020-09-28 11:46:39.898599+00:00,2021-06-21 07:38:03.803878+00:00,147,133,171,37,119,-1,0,0.3886363636363636,0
944,522,2020-09-28 10:13:28.039401+00:00,2021-07-04 04:02:55.399763+00:00,181,165,185,65,75,0,1,0.3544061302681992,0
945,544,2020-09-28 11:01:20.186377+00:00,2021-07-21 08:27:10.828153+00:00,151,127,134,43,82,-1,0,0.24632352941176472,0
946,461,2020-10-04 09:12:21.183001+00:00,2021-06-28 12:23:28.723448+00:00,150,129,172,62,83,-2,0,0.37310195227765725,0
947,320,2020-10-07 12:09:30.890752+00:00,2021-06-28 12:22:41.921794+00:00,133,111,113,51,41,-1,0,0.353125,0
948,765,2020-10-07 05:12:08.414899+00:00,2021-06-29 06:14:52.545216+00:00,140,115,148,48,151,-1,0,0.1934640522875817,0
949,795,2020-09-28 10:33:20.986708+00:00,2021-07-05 05:08:05.373508+00:00,259,236,250,73,63,-1,0,0.31446540880503143,0
950,765,2020-09-28 06:14:32.956902+00:00,2021-06-29 07:35:23.020168+00:00,238,216,231,59,121,-1,0,0.30196078431372547,0
951,743,2020-09-28 10:33:38.682150+00:00,2021-06-16 07:52:49.936233+00:00,102,77,101,35,144,-2,0,0.13593539703903096,0
952,181,2020-09-28 12:05:16.126399+00:00,2021-06-16 07:57:07.974327+00:00,62,41,42,18,14,-2,0,0.23204419889502761,0
953,424,2020-10-07 05:33:53.036007+00:00,2021-06-28 12:23:10.911660+00:00,145,124,171,63,61,-1,0,0.4033018867924528,0
954,503,2020-10-07 08:05:17.419907+00:00,2021-06-28 12:26:41.895132+00:00,135,116,131,54,113,-1,0,0.26043737574552683,0
955,502,2020-10-07 08:55:42.417582+00:00,2021-06-26 11:41:39.526779+00:00,180,155,167,49,77,-1,0,0.33266932270916333,0
956,611,2020-09-28 06:20:51.925591+00:00,2021-06-28 12:24:47.245073+00:00,144,127,167,62,122,0,1,0.2733224222585925,0
957,350,2020-10-07 06:40:06.155135+00:00,2021-06-16 07:58:20.546204+00:00,132,105,113,46,62,-1,0,0.32285714285714284,0
958,460,2020-09-28 06:09:08.255022+00:00,2021-06-16 07:56:07.919935+00:00,152,136,151,58,66,-1,0,0.3282608695652174,0
959,735,2020-09-29 13:13:59.357721+00:00,2021-06-29 15:26:07.983824+00:00,163,138,155,59,145,-2,0,0.2108843537414966,0
960,665,2020-10-07 05:52:37.290651+00:00,2021-06-29 06:12:13.867824+00:00,150,137,171,63,135,0,1,0.2571428571428571,0
965,669,2020-09-28 10:23:23.756619+00:00,2021-06-16 07:55:24.797990+00:00,121,100,108,49,139,-1,0,0.16143497757847533,0
966,833,2020-09-28 11:18:35.560394+00:00,2021-06-29 15:11:43.351264+00:00,120,105,112,36,156,-1,0,0.13445378151260504,0
967,605,2020-09-28 11:32:56.969001+00:00,2021-06-24 06:55:36.984896+00:00,167,148,156,44,139,0,1,0.2578512396694215,0
968,506,2020-09-28 12:30:43.889529+00:00,2021-06-29 01:34:30.341403+00:00,212,198,231,58,70,0,1,0.45652173913043476,0
986,2,2020-09-30 02:43:27.419429+00:00,2020-09-30 02:48:31.315655+00:00,2,1,1,1,0,-2,0,0.5,1
988,21,2020-10-01 12:38:50.097922+00:00,2020-10-05 13:03:32.510422+00:00,7,7,7,4,4,-2,0,0.3333333333333333,0
991,10,2020-10-01 19:00:52.147361+00:00,2020-10-02 12:07:53.224636+00:00,5,5,5,2,0,0,1,0.5,0
992,24,2020-10-02 00:50:58.130158+00:00,2020-10-11 13:28:36.045515+00:00,10,9,11,3,2,0,1,0.4583333333333333,0
993,1,2020-10-02 08:13:58.285614+00:00,2020-10-02 08:13:58.285614+00:00,1,1,1,1,0,0,1,1.0,1
994,24,2020-10-02 07:58:19.358998+00:00,2020-10-02 14:07:04.545528+00:00,9,9,9,1,0,0,1,0.375,0
995,50,2020-10-02 06:27:23.232219+00:00,2020-10-06 12:03:59.050172+00:00,14,13,14,4,21,0,1,0.28,0
997,4,2020-10-02 13:18:42.092040+00:00,2020-10-02 15:39:27.514688+00:00,4,4,4,1,0,0,1,1.0,1
999,4,2020-10-03 07:40:19.842668+00:00,2020-10-03 07:49:40.316249+00:00,2,2,2,1,0,0,1,0.5,1
1026,14,2020-10-07 00:57:47.323532+00:00,2020-10-07 13:39:38.726928+00:00,6,5,7,1,1,-1,0,0.5,0
1084,1,2020-10-05 12:47:29.232820+00:00,2020-10-05 12:47:29.232820+00:00,1,1,1,1,0,0,1,1.0,1
1086,72,2020-10-05 16:24:53.812187+00:00,2021-01-11 07:51:28.861025+00:00,44,44,48,16,17,-1,0,0.6666666666666666,0
1087,679,2020-10-06 02:54:37.336015+00:00,2021-06-21 10:44:31.273637+00:00,226,196,230,54,114,-1,0,0.3387334315169367,0
1093,829,2020-10-07 01:12:14.129500+00:00,2021-06-21 11:25:09.550405+00:00,166,146,233,64,122,0,1,0.2810615199034982,0
1095,471,2020-10-08 02:40:00.881788+00:00,2021-06-27 13:35:47.388866+00:00,128,112,127,45,75,-1,0,0.26963906581740976,0
1098,954,2020-10-08 03:27:39.495439+00:00,2021-06-21 10:14:37.359486+00:00,153,142,280,56,175,-1,0,0.29350104821802936,0
1099,483,2020-10-08 06:04:26.240929+00:00,2021-06-21 12:49:21.021707+00:00,159,130,150,57,82,0,1,0.3105590062111801,0
1102,1,2021-03-04 13:40:11.615748+00:00,2021-03-04 13:40:11.615748+00:00,1,0,0,1,0,-1,0,0.0,1
1103,167,2020-10-10 04:55:52.938744+00:00,2021-06-21 10:28:25.363834+00:00,48,42,45,15,7,0,1,0.2694610778443114,0
1106,1,2020-12-03 06:43:57.740061+00:00,2020-12-03 06:43:57.740061+00:00,1,1,1,1,0,0,1,1.0,1
1144,1,2020-10-13 08:53:59.634339+00:00,2020-10-13 08:53:59.634339+00:00,1,1,1,1,0,0,1,1.0,1
1148,1,2020-10-14 06:23:41.913952+00:00,2020-10-14 06:23:41.913952+00:00,1,1,1,1,0,0,1,1.0,1
1160,17,2020-10-16 09:55:30.854320+00:00,2020-10-16 10:07:13.014120+00:00,1,0,0,1,0,-2,0,0.0,1
1167,10,2020-10-25 16:39:13.360341+00:00,2020-10-26 02:33:44.191259+00:00,6,6,6,2,0,0,1,0.6,0
1170,3,2020-11-13 06:30:22.872649+00:00,2020-11-13 06:31:55.474848+00:00,1,1,1,1,0,-1,0,0.3333333333333333,1
1181,9,2020-10-23 12:29:08.469265+00:00,2020-10-23 12:38:31.374837+00:00,1,1,2,1,0,4,0,0.2222222222222222,1
1189,75,2020-10-26 09:16:03.724457+00:00,2021-01-11 12:09:27.478594+00:00,33,28,28,4,6,0,1,0.37333333333333335,0
1222,7,2020-10-26 09:17:57.777409+00:00,2020-10-26 11:20:01.586250+00:00,6,0,0,1,1,-2,0,0.0,1
1223,137,2020-10-26 09:14:56.046848+00:00,2021-01-11 12:02:01.004402+00:00,53,46,46,9,35,0,1,0.3357664233576642,0
1232,2,2020-10-27 02:44:18.466482+00:00,2020-10-27 02:46:35.801361+00:00,1,1,1,1,0,-2,0,0.5,1
1234,2,2020-11-01 12:24:35.690632+00:00,2020-11-01 12:24:50.708778+00:00,1,0,0,1,0,-2,0,0.0,1
1244,2,2020-10-28 07:00:13.266385+00:00,2020-10-28 07:01:15.216198+00:00,1,0,0,1,0,1,0,0.0,1
1272,9,2020-12-13 15:09:55.759187+00:00,2020-12-15 15:25:59.064191+00:00,3,1,1,2,0,4,0,0.1111111111111111,1
1286,56,2021-03-04 11:08:52.125593+00:00,2021-06-16 07:41:39.085085+00:00,21,18,21,12,3,-1,0,0.375,0
1287,20,2020-11-05 05:19:14.339006+00:00,2020-11-05 05:37:13.968234+00:00,1,1,1,1,0,-2,0,0.05,1
1301,75,2020-11-09 09:29:00.662092+00:00,2021-01-11 10:32:34.702551+00:00,31,27,28,5,18,-2,0,0.37333333333333335,0
1305,4,2020-11-09 14:04:43.631971+00:00,2020-11-09 14:07:01.452115+00:00,1,1,2,1,0,0,1,0.5,1
1316,122,2020-11-30 05:19:22.323767+00:00,2021-06-16 06:21:04.815000+00:00,57,50,50,12,18,-1,0,0.4098360655737705,0
1348,1,2020-11-24 12:12:06.036853+00:00,2020-11-24 12:12:06.036853+00:00,1,0,0,1,0,-2,0,0.0,1
1375,57,2021-03-04 13:46:01.302062+00:00,2021-06-21 10:23:05.943634+00:00,22,22,25,12,11,-1,0,0.43859649122807015,0
1402,88,2021-03-04 13:24:30.279634+00:00,2021-06-21 11:00:32.801610+00:00,22,21,23,15,7,-2,0,0.26136363636363635,0
1404,5,2021-01-09 07:08:34.233226+00:00,2021-01-09 07:14:27.866165+00:00,1,0,0,1,0,-2,0,0.0,1
1418,2,2020-12-22 08:57:12.468132+00:00,2020-12-22 08:58:08.432165+00:00,1,0,0,1,0,-2,0,0.0,1
1434,2,2020-12-23 03:06:40.319016+00:00,2020-12-23 03:06:58.140764+00:00,1,1,1,1,0,-1,0,0.5,1
1440,17,2021-06-25 08:58:03.441590+00:00,2021-07-07 06:17:01.282414+00:00,2,2,8,2,0,0,1,0.47058823529411764,1
1447,119,2021-01-01 08:35:05.923840+00:00,2021-01-19 04:18:51.658650+00:00,67,58,59,16,0,-1,0,0.4957983193277311,0
1456,6,2021-01-03 02:43:51.442101+00:00,2021-01-03 02:59:08.741963+00:00,1,1,1,1,0,4,0,0.16666666666666666,1
1458,2,2021-01-04 05:23:39.949996+00:00,2021-01-04 05:23:48.429639+00:00,1,1,2,1,0,0,1,1.0,1
1463,10,2021-01-04 14:57:10.404443+00:00,2021-01-04 15:14:16.325886+00:00,1,1,3,1,0,-2,0,0.3,1
1477,322,2021-01-14 11:37:52.364120+00:00,2021-06-01 15:16:38.569942+00:00,13,2,68,14,27,-2,0,0.2111801242236025,1
1479,560,2021-01-09 07:35:44.505774+00:00,2021-03-24 02:45:55.282821+00:00,127,119,202,25,127,-1,0,0.3607142857142857,0
1481,178,2021-01-10 06:19:07.806680+00:00,2021-03-23 02:25:08.237946+00:00,61,49,50,29,13,-2,0,0.2808988764044944,0
1483,4,2021-01-09 08:10:14.097030+00:00,2021-01-09 08:13:20.877199+00:00,1,1,2,1,0,4,0,0.5,1
1484,24,2021-03-16 12:06:03.835070+00:00,2021-03-23 17:10:25.149787+00:00,8,8,15,3,0,0,1,0.625,0
1485,64,2021-01-18 11:55:24.164263+00:00,2021-03-23 14:48:40.450571+00:00,26,26,29,11,18,0,1,0.453125,0
1486,56,2021-01-09 12:05:27.429346+00:00,2021-02-04 01:22:54.623115+00:00,34,32,32,13,1,-2,0,0.5714285714285714,0
1487,106,2021-01-09 12:19:51.272005+00:00,2021-03-03 16:00:14.045853+00:00,18,16,36,6,6,-2,0,0.33962264150943394,0
1488,52,2021-02-23 05:51:18.258588+00:00,2021-03-24 12:34:52.724296+00:00,19,16,23,5,52,-2,0,0.4423076923076923,0
1489,157,2021-01-09 13:38:09.185027+00:00,2021-03-18 06:43:25.196461+00:00,80,66,77,19,9,-1,0,0.49044585987261147,0
1492,15,2021-01-10 02:36:04.278130+00:00,2021-03-20 12:41:56.644980+00:00,10,9,10,4,2,0,1,0.6666666666666666,0
